object/tangible/ship/components/armor/arm_corellian_light_durasteel.iff,Corellian Engineering Corporation Light Durasteel,A2,53,206,0.38,1545.075,0.24,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_cygnus_light_weave.iff,Cygnus Light Armor Weave,A2,43,206,0.38,1545.075,0.24,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_freitek_deluxe_light.iff,FreiTek Inc. Deluxe Light Durasteel,A2,9,181,0.38,1387.575,0.24,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_koensayr_reinforced_b5_durasteel.iff,Koensayr Reinforced B5 Durasteel Armor,A2,64,206,0.38,1513.575,0.2,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_kse_modified_light_durasteel.iff,Kuat Systems Engineering Modified Light Durasteel,A2,96,206,0.3,1545.075,0.24,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_kse_intermediate_durasteel.iff,Kuat Systems Engineering Intermediate Durasteel Plating,A2,49,206,0.2,1545.075,0.24,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_mandal_modifier_composite_j5.iff,MandalMotors Modified J5 Composite Armor,A2,49,156,0.38,1545.075,0.14,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_moncal_improved_light_weave.iff,Mon Calamari Improved Light Durasteel Weave,A2,79,206,0.38,1214.325,0.25,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_rendili_tough_plate.iff,Rendili Tough Starship Plating,A2,56,208.5,0.38,1545.075,0.24,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_slayn_tech_weave.iff,Slayn and Korpil Light Tech Weave,A2,8,206,0.38,1545.075,0.24,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_sorosuub_improved_light_plastisteel.iff,SoroSuub Improved Light Plastisteel Armor,A2,69,206,0.38,1513.575,0.24,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_corellian_reinforced_light_durasteel.iff,Corellian Engineering Corp. Reinforced Light Durasteel,A3,38,287.04,0.38,1757.25,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_cygnus_standard_weave.iff,Cygnus Standard Durasteel Weave,A3,30,379.04,0.38,2207.25,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/armor_freitek_es4_durasteel.iff,Freitek ES-4 Durasteel Armor,A3,3,383.64,0.38,2207.25,0.316,,,,,,,,,,,,,,
object/tangible/ship/components/armor/armor_freitek_ew6_prototype.iff,Freitek EW6 Prototype Armor,A3,5,379.04,0.38,2207.25,0.317,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_gallofree_mk2.iff,Gallofree Mark II Starfighter Armor,A3,10,379.04,0.3,2207.25,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_incom_standard_plate.iff,Incom Standard Plating,A3,8,379.04,0.2,2207.25,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_koensayr_promotional_b9_durasteel.iff,Koensayr Promotional Edition B9 Durasteel,A3,22,379.04,0.38,2162.25,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_koensayr_standard_durasteel.iff,Koensayr Standard Durasteel Plating,A3,26,379.04,0.38,2207.25,0.31,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_kse_standard_durasteel.iff,Kuat Systems Engineering Standard Durasteel,A3,50,379.04,0.38,2207.25,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/armor_mandal_composite_j14.iff,MandalMotors J-14 Composite Armor,A3,23,333.04,0.38,1982.25,0.315,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_mandal_composite_j7.iff,MandalMotors J7 Composite Armor,A3,30,379.04,0.38,2184.75,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_sfs_standard_durasteel.iff,Sienar Fleet Systems Standard Durasteel,A3,25,379.04,0.38,2162.25,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_sorosuub_intemediate_plastisteel.iff,Sorosuub Intermediate Plastisteel,A3,28,388.24,0.39,2207.25,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_subpro_improved_light_plastisteel.iff,SubPro Improved Light Plastisteel,A3,28,379.04,0.38,2252.25,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_corellian_standard_durasteel.iff,Corellian Engineering Corp. Standard Durasteel Plating,A4,46,473.8,0.38,3783.938,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_freitek_standard.iff,FreiTek Inc. Standard Armor,A4,8,473.8,0.3,3862.688,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_incom_modified_standard_plate.iff,Incom Modified Standard Plate,A4,10,473.8,0.2,3862.688,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_koensayr_enhanced_standard_durasteel.iff,Koensayr Enhanced Standard Durasteel,A4,45,473.8,0.38,3862.688,0.31,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_koensayr_heavy_durasteel.iff,Koensayr Heavy Durasteel Armor,A4,59,358.8,0.38,3075.188,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_kse_heavy_durasteel.iff,Kuat Systems Engineering Heavy Durasteel,A4,80,473.8,0.38,3862.688,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_mandal_double_plated_composite_j7.iff,MandalMotors Double Plated J7 Composite Armor,A4,45,473.8,0.38,3823.313,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_mission_reward_imperial_sfs_light_military.iff,Sienar Fleet Systems Light Military Grade Durasteel,A4,188,460,0.0001,2047.5,0.0001,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_sds_triplate_system.iff,Sienar Design Systems Tri-Plate Armor System,A4,30,473.8,0.38,3862.688,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_sfs_enhanced_standard_durasteel.iff,Sienar Fleet Systems Enhanced Standard Durasteel,A4,22,473.8,0.38,3783.938,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_sorosuub_special_intermediate_durasteel.iff,SoroSuub Special Edition Intermediate Durasteel,A4,42,485.3,0.39,3862.688,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_subpro_standard_plastisteel.iff,SubPro Standard Plastisteel Armor,A4,49,473.8,0.38,3941.437,0.318,,,,,,,,,,,,,,
object/tangible/ship/components/armor/armor_alderaan_royal_plate.iff,Alderaan Royal Plate Armor,A4,50,479.55,0.38,3862.688,0.316,,,,,,,,,,,,,,
object/tangible/ship/components/armor/armor_alderaan_royal_weave.iff,Alderaan Royal Weave Armor,A4,38,416.3,0.38,3468.938,0.315,,,,,,,,,,,,,,
object/tangible/ship/components/armor/armor_mandal_insulated_i5.iff,MandalMotors I5 Insulated Armor,A4,34,473.8,0.38,3862.688,0.317,,,,,,,,,,,,,,
object/tangible/ship/components/armor/armor_trilon_custom.iff,Customized Trilon Armor,A5,70,612.794,0.38,5518.125,0.375,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_koensayr_enhanced_heavy_durasteel.iff,Koensayr Enhanced Heavy Durasteel,A5,88,697.434,0.38,5518.125,0.375,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_koensayr_light_advanced_durasteel.iff,Koensayr Light Advanced Durasteel,A5,118,528.154,0.38,4955.625,0.375,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_kse_modified_heavy_durasteel.iff,Kuat Systems Engineering Modified Heavy Durasteel,A5,94,697.434,0.38,5518.125,0.375,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_mandal_custom_heavy_composite.iff,MandalMotors Custom Heavy Composite,A5,108,697.434,0.38,5518.125,0.375,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_mandal_heavy_composite.iff,MandalMotors Heavy Composite,A5,91,714.362,0.39,5518.125,0.375,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_sorosuub_heavy_plastisteel.iff,SoroSuub Heavy Plastisteel,A5,99,697.434,0.38,5518.125,0.378,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_subpro_improved_standard_durasteel.iff,SubPro Improved Standard Durasteel,A5,79,697.434,0.2,5518.125,0.375,,,,,,,,,,,,,,
object/tangible/ship/components/armor/armor_subpro_light_plasteel.iff,SubPro Light Plastisteel Armor,A5,99,697.434,0.38,4955.625,0.375,,,,,,,,,,,,,,
object/tangible/ship/components/armor/armor_trilon_unknown.iff,Unknown Trilon Armor,A5,106,705.898,0.38,5518.125,0.375,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_corellian_heavy_durasteel.iff,Corellian Heavy Durasteel,A6,92,871.792,0.38,9645.683,0.355,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_corellian_special_standard_durasteel.iff,Corellian Special Standard Durasteel,A6,90,892.952,0.39,9645.683,0.375,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_koensayr_advanced_durasteel.iff,Koensayr Advanced Durasteel,A6,90,871.792,0.38,9449.033,0.375,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_koensayr_limited_heavy_durasteel.iff,Koensayr Limited Heavy Durasteel,A6,91,871.792,0.38,9645.683,0.345,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_kse_advanced_durasteel.iff,Kuat Systems Engineering Advanced Durasteel,A6,92,882.372,0.38,9842.332,0.375,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_kse_limited_heavy_durasteel.iff,Kuat Systems Engineering Limited Heavy Durasteel,A6,106,765.992,0.38,7679.182,0.375,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_mandal_double_insulated_i5.iff,MandalMotors Double Insulated I5,A6,98,871.792,0.38,9645.683,0.375,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_mandal_enhanced_heavy_composite.iff,MandalMotors Enhanced Heavy Composite,A6,101,871.792,0.38,9449.033,0.375,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_mission_reward_neutral_kse_handcrafted.iff,Kuat Systems Engineering Handcrafted Durasteel Plating,A6,271,1269.6,0.0001,9180,0.0001,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_mission_reward_rebel_corellian_triplate.iff,Corellian Engineering Corp. Triplate Armor,A6,199,1269.6,0.0001,9180,0.0001,,,,,,,,,,,,,,
object/tangible/ship/components/armor/armor_subpro_corrugated_durasteel.iff,SubPro Corrugated Durasteel Armor,A6,90,871.792,0.38,9547.358,0.375,,,,,,,,,,,,,,
object/tangible/ship/components/armor/armor_subpro_reinforced_plasteel.iff,SubPro Reinforced Plastisteel Armor,A6,99,871.792,0.3,9645.683,0.375,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_corellian_advanced_durasteel.iff,Corellian Advanced Durasteel,A7,70,902.032,0.38,13773.24,0.433,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_corellian_modified_heavy_durasteel.iff,Corellian Modified Heavy Durasteel,A7,96,1039.081,0.38,13492.44,0.433,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_koensayr_supreme_durasteel.iff,Koensayr Supreme Durasteel,A7,93,1026.622,0.38,13632.84,0.433,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_koensayr_thick_advanced_durasteel.iff,Koensayr Thick Advanced Durasteel,A7,86,1026.622,0.38,13773.24,0.433,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_kse_customized_advanced_durasteel.iff,Kuat Systems Engineering Customized Advanced Durasteel,A7,80,1026.622,0.38,13773.24,0.4,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_kse_supreme_durasteel.iff,Kuat Systems Engineering Supreme Durasteel,A7,98,1051.54,0.39,13773.24,0.433,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_mandal_advanced_composite.iff,MandalMotors Advanced Composite Armor,A7,92,777.442,0.38,13773.24,0.433,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_mandal_insulated_i7.iff,MandalMotors Insulated I7,A7,65,1026.622,0.2,13773.24,0.433,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_subpro_heavy_plastisteel.iff,SubPro Heavy Plastisteel,A7,75,1026.622,0.3,12369.24,0.433,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_subpro_limited_heavy_plastisteel.iff,SubPro Limited Heavy Plastisteel,A7,87,1026.622,0.38,13773.24,0.3,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_corellian_improved_advanced_durasteel.iff,Corellian Improved Advanced Durasteel,A8,48,1283.277,0.3,24594.57,0.433,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_corellian_supreme_durasteel.iff,Corellian Supreme Durasteel,A8,61,1283.277,0.38,19189.17,0.4,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_fibertech_steel_plating.iff,Fibertech Steel Plating,A8,44,1920,0.0001,25000,0.0001,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_koensayr_limited_supreme_durasteel.iff,Koensayr Limited Supreme Durasteel,A8,62,971.802,0.38,23611.77,0.433,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_koensayr_special_supreme_durasteel.iff,Koensayr Special Supreme Durasteel,A8,57,1283.277,0.2,24103.17,0.433,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_kse_elite_durasteel.iff,Kuat Systems Engineering Elite Durasteel,A8,68,1283.277,0.38,24103.17,0.39,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_kse_modified_supreme_durasteel.iff,Kuat Systems Engineering Modified Supreme Durasteel,A8,60,1283.277,0.38,24103.17,0.433,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_mandal_double_insulated_i7.iff,MandalMotors Double Insulated I7,A8,59,1283.277,0.38,24103.17,0.2,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_mandal_reinforced_advanced_composite.iff,MandalMotors Reinforced Advanced Composite,A8,44,1283.277,0.38,21646.17,0.433,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_mission_reward_imperial_rss_special_durasteel.iff,Republic Sienar Systems Special Durasteel,A8,51,1868.85,0.0001,24840,0.0001,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_subpro_advanced_plasisteel.iff,SubPro Advanced Plastisteel,A8,90,1283.277,0.38,24103.17,0.433,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_subpro_experimental_advanced_plastisteel.iff,SubPro Experimental Advanced Plastisteel,A8,68,1283.277,0.38,23857.47,0.433,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_corellian_elite_durasteel.iff,Corellian Elite Durasteel,A9,37,915.514,0.38,27413.1,0.483,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_corellian_reinforced_supreme_durasteel.iff,Corellian Reinforced Supreme Durasteel,A9,73,1208.948,0.38,35135.1,0.483,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_koensayr_elite_plastisteel.iff,Koensayr Elite Plastisteel,A9,123,1208.948,0.38,33731.1,0.3,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_koensayr_improved_elite_plastisteel.iff,Koensayr Improved Elite Plastisteel,A9,67,1208.948,0.38,34433.1,0.483,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_kessel_rebel_mandal_corrugated_plastisteel.iff,MandalMotors Corrugated Plastisteel,A9,19,1540.529,0.38,42120,0.25,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_mandal_modified_supreme_composite.iff,MandalMotors Modified Supreme Composite,A9,51,1208.948,0.38,34433.1,0.4,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_mandal_supreme_composite.iff,MandalMotors Supreme Composite,A9,64,1062.231,0.38,34433.1,0.483,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_kessel_imperial_rendili_crystalline_durasteel.iff,Rendili Crystalline Durasteel Plating,A9,266,1540.529,0.38,42120,0.483,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_kessel_imperial_sfs_imperial_finest.iff,"Sienar Fleet Systems ""Imperial Finest"" Durasteel",A9,23,1467.17,0.38,38610,0.1,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_kessel_rebel_sorosuub_spidershell_plating.iff,"SoroSuub ""Spider-Shell"" Armor Plating",A9,8,1467.17,0.38,38610,0.1,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_sorosuub_advanced_plastisteel.iff,SoroSuub Advanced Plastisteel,A9,63,1208.948,0.2,34433.1,0.4,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_sorosuub_enhanced_advanced_plastisteel.iff,SoroSuub Enhanced Advanced Plastisteel,A9,69,1208.948,0.3,34433.1,0.483,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_subpro_enhanced_supreme_plastisteel.iff,SubPro Enhanced Supreme Plastisteel,A9,66,1208.948,0.38,34082.1,0.483,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_subpro_supreme_plastisteel.iff,SubPro Supreme Plastisteel,A9,60,1238.291,0.39,34433.1,0.483,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_corellian_enhanced_elite_plastisteel.iff,Corellian Enhanced Elite Plastisteel,A0,47,1529.525,0.38,40650.3,0.483,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_mandal_elite_composite.iff,MandalMotors Elite Composite,A0,52,1144.393,0.38,41496.3,0.483,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_mandal_enhanced_elite_composite.iff,MandalMotors Enhanced Elite Composite,A0,41,1511.185,0.2,41073.3,0.4,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_moncal_advanced_weave.iff,Mon Calamari Advanced Weave,A0,62,1547.864,0.39,33036.3,0.483,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_moncal_elite_weave.iff,Mon Calamari Elite Weave,A0,312,1327.789,0.38,41496.3,0.483,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_moncal_supreme_weave.iff,Mon Calamari Supreme Weave,A0,45,1511.185,0.38,42342.3,0.4,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_kessel_imperial_sds_imperial_impervious.iff,"Sienar Design Systems ""Impervious"" Imperial Durasteel",A0,86,2310.963,0.3,46530,0.1,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_kessel_rebel_slayn_flexsteel_multilayer.iff,Slayn and Korpil Flexsteel Multi-Layer Armor,A0,150,2310.963,0.38,46530,0.25,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_sorosuub_elite_plastisteel.iff,SoroSuub Elite Plastisteel,A0,45,1511.185,0.38,41496.3,0.3,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_sorosuub_modified_elite_plastisteel.iff,SoroSuub Modified Elite Plastisteel,A0,38,1511.185,0.38,41073.3,0.483,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_subpro_elite_plastisteel.iff,SubPro Elite Plastisteel,A0,61,1511.185,0.3,41496.3,0.483,,,,,,,,,,,,,,
object/tangible/ship/components/armor/arm_subpro_special_elite_plastisteel.iff,SubPro Special Elite Plastisteel,A0,58,1511.185,0.38,41073.3,0.483,,,,,,,,,,,,,,
object/tangible/ship/components/booster/bst_corellian_tjh3.iff,Corellian Engineering Corp. TJH-3 Starship Boosters,B1,20,75,0.05,500,0.15,800,0.15,100,0.1,1000,0.1,25,0.1,20,0.04,15,0.03,,
object/tangible/ship/components/booster/bst_gallofree_light.iff,Gallofree Light Starship Boosters,B1,12,75,0.05,500,0.15,800,0.15,100,0.1,1000,0.1,25,0.1,20,0.04,15,0.03,,
object/tangible/ship/components/booster/bst_incom_intimidator_mk1.iff,Incom Intimidator Mark I Booster,B1,14,75,0.05,500,0.15,800,0.15,100,0.1,1000,0.1,25,0.1,20,0.04,15,0.03,,
object/tangible/ship/components/booster/bst_incom_nkj31.iff,Incom NKJ-31 Starship Boosters,B1,18,75,0.05,500,0.15,800,0.15,100,0.1,1000,0.1,25,0.1,20,0.04,15,0.03,,
object/tangible/ship/components/booster/bst_koensayr_evh12.iff,Koensayr EVH-12 Starship Boosters,B1,30,75,0.05,500,0.15,800,0.15,100,0.1,1000,0.1,25,0.1,20,0.04,15,0.03,,
object/tangible/ship/components/booster/bst_kuat_military_mk1.iff,Kuat Drive Yards Mark I Military Grade Boosters,B1,40,75,0.05,500,0.15,800,0.15,100,0.1,1000,0.1,25,0.1,20,0.04,15,0.03,,
object/tangible/ship/components/booster/bst_kse_cb6.iff,Kuat Systems Engineering CB-6 Boosters,B1,45,75,0.05,500,0.15,800,0.15,100,0.1,1000,0.1,25,0.1,20,0.04,15,0.03,,
object/tangible/ship/components/booster/bst_mandal_jbj_mk1.iff,MandalMotors JBJ Mark I Starship Boosters,B1,18,75,0.05,500,0.15,800,0.15,100,0.1,1000,0.1,25,0.1,20,0.04,15,0.03,,
object/tangible/ship/components/booster/bst_moncal_jlc37.iff,Mon Calamari JLC-37 Starship Boosters,B1,28,75,0.05,500,0.15,800,0.15,100,0.1,1000,0.1,25,0.1,20,0.04,15,0.03,,
object/tangible/ship/components/booster/bst_sfs_imperial_1.iff,Sienar Fleet Systems Imperial-1 Boosters,B1,10,75,0.05,500,0.15,800,0.15,100,0.1,1000,0.1,25,0.1,20,0.04,15,0.03,,
object/tangible/ship/components/booster/bst_slayn_ion_booster_mk1.iff,Slayn and Korpil Mark I Ion-Booster,B1,7,75,0.05,500,0.15,800,0.15,100,0.1,1000,0.1,25,0.1,20,0.04,15,0.03,,
object/tangible/ship/components/booster/bst_sorosuub_liberator_mk1.iff,SoroSuub Mark I Liberator Boosters,B1,39,75,0.05,500,0.15,800,0.15,100,0.1,1000,0.1,25,0.1,20,0.04,15,0.03,,
object/tangible/ship/components/booster/bst_subpro_accelatron_mk1.iff,"SubPro Mark I ""Accelatron"" Boosters",B1,34,75,0.05,500,0.15,800,0.15,100,0.1,1000,0.1,25,0.1,20,0.04,15,0.03,,
object/tangible/ship/components/booster/bst_corellian_experimental_tjh3.iff,Corellian Engineering Corp. Experimental TJH-3 Starship Boosters,B2,51,112.5,0.05,500,0.15,1400,0.15,150,0.1,1500,0.1,37.5,0.1,30,0.04,22.5,0.03,,
object/tangible/ship/components/booster/bst_cygnus_flashboost3.iff,"Cygnus ""Flash-Booster 3"" Starship Boosters",B2,20,112.5,0.05,500,0.15,1400,0.15,150,0.1,1500,0.1,37.5,0.1,30,0.04,22.5,0.03,,
object/tangible/ship/components/booster/bst_freitek_outrunner_x1.iff,FreiTek Inc. Outrunner X1 Boosters,B2,10,112.5,0.05,500,0.15,1400,0.15,150,0.1,1500,0.1,37.5,0.1,30,0.04,22.5,0.03,,
object/tangible/ship/components/booster/bst_incom_performance_nkj31.iff,Incom Performance NKJ-31 Boosters,B2,5,112.5,0.05,500,0.15,1400,0.15,150,0.1,1500,0.1,37.5,0.1,30,0.04,22.5,0.03,,
object/tangible/ship/components/booster/bst_koensayr_special_evh12.iff,Koensayr Special Edition EVH-12 Starship Boosters,B2,42,112.5,0.05,500,0.15,1400,0.15,150,0.1,1500,0.1,37.5,0.1,30,0.04,22.5,0.03,,
object/tangible/ship/components/booster/bst_kse_performance_cb6.iff,Kuat Systems Engineering Performance CB-6 Boosters,B2,44,112.5,0.05,500,0.15,1400,0.15,150,0.1,1500,0.1,37.5,0.1,30,0.04,22.5,0.03,,
object/tangible/ship/components/booster/bst_mandal_enhanced_jbj_mk1.iff,MandalMotors Enhanced JBJ Mark I Starship Boosters,B2,43,112.5,0.05,500,0.15,1400,0.15,150,0.1,1500,0.1,37.5,0.1,30,0.04,22.5,0.03,,
object/tangible/ship/components/booster/bst_moncal_limited_jlc37.iff,Mon Calamari Limited Edition JLC-37 Starship Boosters,B2,56,112.5,0.05,500,0.15,1400,0.15,150,0.1,1500,0.1,37.5,0.1,30,0.04,22.5,0.03,,
object/tangible/ship/components/booster/bst_qualdex_xboost_mk1.iff,"Qualdex ""X-Boost"" Mark I Boosters",B2,40,112.5,0.05,500,0.15,1400,0.15,150,0.1,1500,0.1,37.5,0.1,30,0.04,22.5,0.03,,
object/tangible/ship/components/booster/bst_sap_imperial_1.iff,Sienar Advanced Projects Imperial-1 Boosters,B2,21,112.5,0.05,500,0.15,1400,0.15,150,0.1,1500,0.1,37.5,0.1,30,0.04,22.5,0.03,,
object/tangible/ship/components/booster/bst_sorosuub_prized_liberator_mk1.iff,SoroSuub Prized Mark I Liberator Boosters,B2,20,112.5,0.05,500,0.15,1400,0.15,150,0.1,1500,0.1,37.5,0.1,30,0.04,22.5,0.03,,
object/tangible/ship/components/booster/bst_subpro_tuned_accelatron_mk1.iff,"SubPro Tuned Mark I ""Accelatron"" Boosters",B2,39,112.5,0.05,500,0.15,1400,0.15,150,0.1,1500,0.1,37.5,0.1,30,0.04,22.5,0.03,,
